2008,West Cheshire,North West,A49,12.666666666666666,9246.666666666666
2008,Bolton,North West,A6058,105.0,0.0
2015,West Cheshire,North West,A5268,93.8,0.0
2016,Blackburn with Darwen,North West,A6062,51.0,37230.0
2016,Lancashire,North West,A646,26.8,13432.0
2000,Hartlepool,North East,A1049,88.0,8760.0
2000,North Tyneside,North East,A19,13.857142857142858,156.42857142857142
2000,Durham,North East,A181,52.666666666666664,13991.666666666666
2001,Northumberland,North East,A19,4.0,851.6666666666666
2001,Northumberland,North East,A192,49.54545454545455,13803.636363636364
2003,Gateshead,North East,A6076,6.0,2190.0
2004,Middlesbrough,North East,A1043,16.0,0.0
2006,Sunderland,North East,A1018,72.6,3431.0
2007,Newcastle upon Tyne,North East,A695,49.166666666666664,9611.666666666666
2007,Durham,North East,A6072,12.666666666666666,5110.0
2007,North Tyneside,North East,A1149,55.0,0.0
2009,Stockton-on-Tees,North East,A66,1.1666666666666667,0.0
2010,Redcar and Cleveland,North East,A174,33.333333333333336,38264.166666666664
2012,Northumberland,North East,A68,3.7142857142857144,6413.571428571428
2012,North Tyneside,North East,A188,81.5,5840.0
2012,Hartlepool,North East,A689,13.333333333333334,12410.0
2014,Sunderland,North East,A195,22.833333333333332,547.5
2015,Stockton-on-Tees,North East,A1046,59.2,12045.0
2016,Redcar and Cleveland,North East,A1053,28.0,5840.0
2000,Southwark,London,A3203,131.0,0.0
2001,Hackney,London,A1202,695.75,0.0
2002,Redbridge,London,A114,125.0,0.0
2003,City of London,London,A1211,766.3333333333334,0.0
2004,City of London,London,A3,1307.75,0.0
2005,Richmond upon Thames,London,A307,399.5,41853.333333333336
2005,Hounslow,London,A316,239.2,38763.0
2005,Hillingdon,London,A4,61.2,3504.0
2007,Bromley,London,A223,88.5,9490.0
2008,Sutton,London,A297,121.0,0.0
2009,Hammersmith and Fulham,London,A402,1697.0,325945.0
2010,Islington,London,A5203,651.0,80957.0
2010,Brent,London,A4088,115.16666666666667,16911.666666666668
2010,Havering,London,A127,8.666666666666666,5231.666666666667
2011,Hounslow,London,A312,39.8,7190.5
2012,Westminster,London,A41,404.6666666666667,0.0
2012,Haringey,London,A1010,372.5,0.0
2012,Westminster,London,A4201,1068.5,0.0
2012,Ealing,London,A4127,100.0,32667.5
2013,Greenwich,London,A210,119.0,5475.0
2013,Lambeth,London,A3216,1730.0,0.0
2014,Islington,London,A104,2993.3333333333335,0.0
2014,Waltham Forest,London,A112,189.0,11096.0
2015,Hillingdon,London,A40,139.57142857142858,7352.142857142857
2015,Barking and Dagenham,London,A13,119.33333333333333,43556.666666666664
2016,Tower Hamlets,London,A3211,4399.0,0.0
2016,Lewisham,London,A202,1711.0,0.0
2016,Harrow,London,A4008,29.0,0.0
2016,Merton,London,A3,18.5,0.0
2016,Greenwich,London,A2016,61.0,0.0
2009,Sefton,Merseyside,A5098,122.25,0.0
2012,Liverpool,Merseyside,A567,73.5,0.0
2013,Knowsley,Merseyside,A5080,79.8,16133.0
2015,Liverpool,Merseyside,A5055,38.0,0.0
2016,Sefton,Merseyside,A59,78.33333333333333,8212.5
2000,Essex,East of England,A104,81.66666666666667,6813.333333333333
2000,Hertfordshire,East of England,A505,68.28571428571429,6622.142857142857
2001,Norfolk,East of England,A1064,13.0,33215.0
2002,Cambridgeshire,East of England,A605,59.285714285714285,42079.28571428572
2002,Suffolk,East of England,A1189,168.33333333333334,21900.0
2005,Essex,East of England,A1168,35.333333333333336,4136.666666666667
2006,Bedford,East of England,A422,24.0,26280.0
2007,Suffolk,East of England,A14,0.4230769230769231,42.11538461538461
2008,Cambridgeshire,East of England,A1421,25.0,18250.0
2009,Suffolk,East of England,A12,86.95652173913044,20233.695652173912
2009,Norfolk,East of England,A148,95.29411764705883,8566.764705882353
2010,Peterborough,East of England,A15,161.4,3163.3333333333335
2010,Norfolk,East of England,A1065,12.0,5944.285714285715
2010,Norfolk,East of England,A1076,32.0,11680.0
2012,Essex,East of England,A13,60.4,29127.0
2013,Thurrock,East of England,A128,4.0,5840.0
2015,Suffolk,East of England,A1088,3.25,4471.25
2000,Northamptonshire,East Midlands,A5123,175.4,19016.5
2000,Lincolnshire,East Midlands,A1111,2.0,3650.0
2001,Derby,East Midlands,A50,3.0,0.0
2002,Nottinghamshire,East Midlands,A610,13.4,6716.0
2002,Leicestershire,East Midlands,A6004,213.75,21626.25
2002,Lincolnshire,East Midlands,A1073,3.3333333333333335,1825.0
2003,Northamptonshire,East Midlands,A509,13.714285714285714,10220.0
2004,Nottinghamshire,East Midlands,A52,33.57142857142857,26019.285714285714
2005,Nottinghamshire,East Midlands,A60,56.03125,10174.375
2008,Derbyshire,East Midlands,A6096,58.4,10512.0
2009,Derbyshire,East Midlands,A5132,41.875,12045.0
2010,Nottinghamshire,East Midlands,A1,1.4210526315789473,1882.6315789473683
2010,Nottinghamshire,East Midlands,A6520,391.0,0.0
2011,Derbyshire,East Midlands,A610,48.25,40971.25
2011,Derby,East Midlands,A38,1.2857142857142858,0.0
2012,Derby,East Midlands,A601,123.91666666666667,0.0
2013,Nottinghamshire,East Midlands,A6520,402.0,0.0
2007,Warwickshire,West Midlands,A47,58.25,0.0
2001,"Rhondda, Cynon, Taff",Wales,A4054,34.3,7300.0
2003,Pembrokeshire,Wales,A477,16.166666666666668,7969.166666666667
2014,Monmouthshire,Wales,A466,29.375,18021.875
2014,Neath Port Talbot,Wales,A4068,24.0,0.0
2001,Hampshire,South East,A323,135.85714285714286,17207.14285714286
2009,Kent,South East,A267,15.0,0.0
2014,Oxfordshire,South East,A338,101.16666666666667,17520.0
2003,Lancashire,North West,A682,47.333333333333336,8614.0
2003,Trafford,North West,A5063,208.0,0.0
2004,West Cheshire,North West,A483,119.0,9398.75
2006,Salford,North West,A577,32.0,0.0
2006,Lancashire,North West,A5106,19.0,13870.0
2009,East Cheshire,North West,A530,59.9,8906.0
2015,Oldham,North West,A640,7.0,2555.0
2007,Northumberland,North East,A1172,23.5,0.0
2007,Middlesbrough,North East,A1032,72.2,13870.0
2000,Bexley,London,A209,70.0,0.0
2001,Southwark,London,A3200,753.0,0.0
2001,Barking and Dagenham,London,A12,41.5,0.0
2004,Barking and Dagenham,London,A123,39.5,4562.5
2004,Hackney,London,A1200,910.3333333333334,0.0
2005,Wandsworth,London,A218,430.5,0.0
2006,Westminster,London,A3213,343.0,0.0
2008,Southwark,London,A100,1339.2,0.0
2011,Lambeth,London,A205,488.75,53198.75
2014,Tower Hamlets,London,A13,734.125,52331.875
2015,Bromley,London,A2015,121.0,0.0
2016,Newham,London,A116,214.0,0.0
2003,Essex,East of England,A113,25.428571428571427,9020.714285714286
2012,Essex,East of England,A113,20.142857142857142,6100.714285714285
2016,Cambridgeshire,East of England,A605,56.833333333333336,38507.5
2001,Leicestershire,East Midlands,A4303,11.0,2555.0
2001,Nottingham,East Midlands,A609,163.0,38690.0
2003,Nottinghamshire,East Midlands,A6006,7.0,9125.0
2006,Nottingham,East Midlands,A610,125.0,5422.857142857143
2009,Northamptonshire,East Midlands,A5095,165.4,31463.0
2011,Nottingham,East Midlands,A453,89.0,15914.0
2012,Derbyshire,East Midlands,A610,45.0,38142.5
2000,Calderdale,Yorkshire and the Humber,A62,126.0,0.0
2003,Leeds,Yorkshire and the Humber,A657,67.5,44895.0
2003,Calderdale,Yorkshire and the Humber,A647,11.0,4015.0
2005,Barnsley,Yorkshire and the Humber,A616,4.0,2774.0
2005,Rotherham,Yorkshire and the Humber,A630,14.545454545454545,3716.3636363636365
2006,Leeds,Yorkshire and the Humber,A65,150.8,85848.0
2006,Bradford,Yorkshire and the Humber,A6033,7.0,10220.0
2007,East Riding of Yorkshire,Yorkshire and the Humber,A1038,73.0,26645.0
2008,"Kingston upon Hull, City of",Yorkshire and the Humber,A1033,257.5,73547.5
2008,Bradford,Yorkshire and the Humber,A647,24.333333333333332,3933.8888888888887
2009,North Yorkshire,Yorkshire and the Humber,A165,31.285714285714285,21639.285714285714
2010,Leeds,Yorkshire and the Humber,A6110,65.0,4562.5
2012,Wakefield,Yorkshire and the Humber,A656,47.0,0.0
2012,Calderdale,Yorkshire and the Humber,A6139,12.0,0.0
2013,East Riding of Yorkshire,Yorkshire and the Humber,A1079,86.0,4258.333333333333
2013,Doncaster,Yorkshire and the Humber,A6182,16.5,6022.5
2014,Bradford,Yorkshire and the Humber,A6181,47.714285714285715,0.0
2000,Staffordshire,West Midlands,A522,36.27272727272727,6039.090909090909
2000,Birmingham,West Midlands,A453,75.57142857142857,6517.857142857143
2002,Warwickshire,West Midlands,A51,38.0,27740.0
2002,Shropshire,West Midlands,A51,24.333333333333332,0.0
2002,Staffordshire,West Midlands,A500,7.8,3139.0
2003,"Herefordshire, County of",West Midlands,A449,8.5,3193.75
2004,Staffordshire,West Midlands,A41,10.75,821.25
2004,Wolverhampton,West Midlands,A459,91.5,0.0
2005,"Herefordshire, County of",West Midlands,A49,58.69230769230769,7580.7692307692305
2005,Dudley,West Midlands,A4099,27.0,9855.0
2005,Stoke-on-Trent,West Midlands,A5007,65.33333333333333,8334.166666666666
2006,Wolverhampton,West Midlands,A454,65.5,47815.0
2007,Shropshire,West Midlands,A5191,291.0,106215.0
2008,Sandwell,West Midlands,A4098,44.0,0.0
2011,Warwickshire,West Midlands,A426,68.22222222222223,16465.555555555555
2011,Walsall,West Midlands,A4041,57.0,41610.0
2012,Walsall,West Midlands,A461,53.0,11242.0
2012,Warwickshire,West Midlands,A4254,73.5,9490.0
2013,Coventry,West Midlands,A45,54.0,15147.5
2014,Dudley,West Midlands,A4036,29.333333333333332,10706.666666666666
2015,Walsall,West Midlands,A454,18.2,8541.0
2016,Warwickshire,West Midlands,A4177,31.0,31025.0
2016,Sandwell,West Midlands,A459,50.5,10950.0
2000,Ceredigion,Wales,A44,19.8,6424.0
2000,Bridgend,Wales,A4064,5.5,2737.5
2001,Wrexham,Wales,A5152,56.111111111111114,4177.222222222223
2001,Wrexham,Wales,A5,9.666666666666666,3528.3333333333335
2001,Merthyr Tydfil,Wales,A472,17.0,0.0
2002,Neath Port Talbot,Wales,A48,54.57142857142857,17050.714285714286
2004,The Vale of Glamorgan,Wales,A4222,18.666666666666668,7300.0
2004,Isle of Anglesey,Wales,A5,25.0,8395.0
2004,Powys,Wales,A4077,21.0,15330.0
2005,Conwy,Wales,A548,13.0,9936.111111111111
2005,Powys,Wales,A487,24.0,5475.0
2005,Wrexham,Wales,A495,4.0,7300.0
2007,"Rhondda, Cynon, Taff",Wales,A4058,15.0,4699.375
2007,Bridgend,Wales,A48,12.571428571428571,2763.5714285714284
2008,Pembrokeshire,Wales,A478,9.142857142857142,3858.5714285714284
2009,Carmarthenshire,Wales,A486,5.0,5475.0
2009,Blaenau Gwent,Wales,A465,1.25,638.75
2010,Bridgend,Wales,A473,40.375,5566.25
2011,Bridgend,Wales,A4061,14.428571428571429,5683.571428571428
2012,Conwy,Wales,A5,7.0,9976.666666666666
2012,Denbighshire,Wales,A547,35.25,7300.0
2012,Neath Port Talbot,Wales,A483,35.333333333333336,1825.0
2013,Carmarthenshire,Wales,A475,3.3333333333333335,0.0
2000,Argyll and Bute,Scotland,A8015,9.0,3285.0
2000,Argyll and Bute,Scotland,A884,4.0,0.0
2002,Scottish Borders,Scotland,A1,0.16666666666666666,121.66666666666667
2002,Argyll and Bute,Scotland,A846,3.4,13432.0
2002,Orkney Islands,Scotland,A960,49.5,2190.0
2002,City of Edinburgh,Scotland,A720,60.142857142857146,21952.14285714286
2003,Renfrewshire,Scotland,A761,53.4,17666.0
2003,North Lanarkshire,Scotland,A721,15.714285714285714,2190.0
2003,North Ayrshire,Scotland,A841,17.6,27886.0
2005,Scottish Borders,Scotland,A697,3.3333333333333335,2250.8333333333335
2005,Midlothian,Scotland,A6124,7.0,2555.0
2007,Aberdeenshire,Scotland,A947,9.0,273.75
2008,Dumfries and Galloway,Scotland,A701,17.714285714285715,4275.714285714285
2008,Falkirk,Scotland,A706,8.333333333333334,0.0
2011,Highland,Scotland,A87,8.615384615384615,19653.846153846152
2011,Highland,Scotland,A896,6.666666666666667,20683.333333333332
2011,North Ayrshire,Scotland,A735,6.0,0.0
2012,Highland,Scotland,A832,5.909090909090909,14201.818181818182
2015,Perth and Kinross,Scotland,A91,3.3333333333333335,608.3333333333334
2016,City of Edinburgh,Scotland,A70,159.0,62323.75
2001,Kent,South East,A289,1.5,0.0
2002,Kent,South East,A251,4.2,1387.0
2002,Kent,South East,A292,95.57142857142857,19084.285714285714
2002,West Sussex,South East,A2011,66.5,4745.0
2002,Hampshire,South East,A325,105.77777777777777,28510.555555555555
2003,Kent,South East,A2050,40.25,3376.25
2003,Oxfordshire,South East,A417,67.36363636363636,8992.272727272728
2004,Oxfordshire,South East,A4144,782.0,115048.0
2005,Medway,South East,A289,17.666666666666668,24820.0
2005,Buckinghamshire,South East,A505,5.0,0.0
2006,Surrey,South East,A281,77.0,20805.0
2007,Surrey,South East,A31,11.454545454545455,2190.0
2007,Milton Keynes,South East,A428,3.0,0.0
2007,Bracknell Forest,South East,A3095,30.9,3467.5
2008,Buckinghamshire,South East,A4156,97.0,0.0
2009,West Sussex,South East,A2004,258.75,62962.5
2009,Milton Keynes,South East,A428,3.5,0.0
2009,West Berkshire,South East,A329,41.4,16133.0
2010,Oxfordshire,South East,A4421,37.333333333333336,27375.0
2011,Surrey,South East,A242,21.0,7665.0
2012,West Sussex,South East,A281,50.0,10797.916666666666
2012,East Sussex,South East,A2100,32.0,25185.0
2013,Brighton and Hove,South East,A27,16.6,73.0
2013,Kent,South East,A2500,38.0,41610.0
2015,Surrey,South East,A2003,71.0,0.0
2015,Milton Keynes,South East,A4146,85.25,26736.25
2000,West Cheshire,North West,A41,59.15384615384615,16031.923076923076
2000,Lancashire,North West,A682,53.86666666666667,12458.666666666666
2000,East Cheshire,North West,A49,2.5,0.0
2000,Wigan,North West,A5082,59.5,0.0
2001,Manchester,North West,A5103,127.3,15476.0
2001,Stockport,North West,A6017,145.0,0.0
2002,Manchester,North West,A5184,348.0,0.0
2002,Rochdale,North West,A663,35.0,0.0
2004,Bolton,North West,A575,87.33333333333333,0.0
2005,Bolton,North West,A575,73.66666666666667,0.0
2005,Cumbria,North West,A5271,89.0,21170.0
2007,West Cheshire,North West,A41,48.07692307692308,11932.692307692309
2008,Cumbria,North West,A66,7.8,6472.666666666667
2008,Cumbria,North West,A6071,14.0,25185.0
2008,Blackburn with Darwen,North West,A678,30.666666666666668,0.0
2008,Trafford,North West,A5181,176.5,36682.5
2009,Warrington,North West,A579,16.0,5840.0
2010,Lancashire,North West,A680,45.45454545454545,9523.181818181818
2010,Manchester,North West,A635,134.66666666666666,11862.5
2010,Stockport,North West,A6017,119.0,0.0
2011,Salford,North West,A6010,52.0,0.0
2013,Blackburn with Darwen,North West,A666,61.55555555555556,24576.666666666668
2013,Oldham,North West,A671,70.75,2281.25
2013,Oldham,North West,A672,17.333333333333332,8273.333333333334
2013,Oldham,North West,A6104,56.8,4891.0
2014,East Cheshire,North West,A500,17.0,0.0
2015,Manchester,North West,A6010,299.2857142857143,20726.785714285714
2015,Cumbria,North West,A5091,15.0,27375.0
2015,Lancashire,North West,A5068,9.0,3285.0
2015,Wigan,North West,A5209,56.5,0.0
2000,Sunderland,North East,A183,63.42857142857143,3441.4285714285716
2000,Middlesbrough,North East,A19,2.75,912.5
2003,Durham,North East,A694,22.0,15330.0
2004,Hartlepool,North East,A1049,61.0,1277.5
2004,Stockton-on-Tees,North East,A67,34.75,14417.5
2005,Sunderland,North East,A1290,30.25,5657.5
2005,Redcar and Cleveland,North East,A66,9.0,6570.0
2007,Hartlepool,North East,A1086,32.0,0.0
2008,Durham,North East,A692,12.5,5840.0
2010,Gateshead,North East,A167,129.14285714285714,15069.285714285714
2010,Middlesbrough,North East,A1085,163.33333333333334,0.0
2010,Hartlepool,North East,A179,47.4,5621.0
2011,Redcar and Cleveland,North East,A66,2.0,1460.0
2012,Middlesbrough,North East,A178,28.0,10220.0
2013,Redcar and Cleveland,North East,A171,48.6,11826.0
2015,Durham,North East,A183,48.0,17520.0
2000,Richmond upon Thames,London,A316,238.5,60955.0
2001,Barnet,London,A109,31.0,11315.0
2002,Harrow,London,A4140,21.0,10950.0
2002,Hounslow,London,A244,278.5,38690.0
2003,Hammersmith and Fulham,London,A4020,2737.0,0.0
2003,Camden,London,A5201,3285.0,0.0
2004,Richmond upon Thames,London,A3008,125.0,0.0
2005,Haringey,London,A103,349.6,0.0
2005,Hackney,London,A105,1594.5,162607.5
2005,Barking and Dagenham,London,A1083,64.0,23360.0
2006,Redbridge,London,A11,102.5,16242.5
2006,Wandsworth,London,A205,839.4,64751.0
2007,Westminster,London,A4205,936.0,0.0
2008,Hammersmith and Fulham,London,A217,3368.0,0.0
2009,Islington,London,A401,2680.5,0.0
2009,Tower Hamlets,London,A1203,593.0,48545.0
2009,Harrow,London,A5,98.0,0.0
2010,Waltham Forest,London,A112,194.6,13979.5
2010,Bromley,London,A224,75.25,34036.25
2011,Enfield,London,A1010,183.5,41975.0
2012,Westminster,London,A3212,3035.75,0.0
2012,Hillingdon,London,A4180,101.66666666666667,21109.166666666668
2012,Tower Hamlets,London,A1261,256.3333333333333,0.0
2013,Westminster,London,A4209,610.0,0.0
2014,Waltham Forest,London,A110,68.33333333333333,0.0
2014,Camden,London,A5205,645.0,0.0
2014,Barnet,London,A5135,35.0,0.0
2015,Brent,London,A407,170.33333333333334,18858.333333333332
2015,Camden,London,A501,2288.8,0.0
2000,Liverpool,Merseyside,A5050,30.0,0.0
2001,Liverpool,Merseyside,A506,142.0,51830.0
2004,Sefton,Merseyside,A565,71.07142857142857,25836.785714285714
2005,Liverpool,Merseyside,A580,33.53846153846154,6233.076923076923
2006,Wirral,Merseyside,A5030,52.333333333333336,4015.0
2006,Wirral,Merseyside,A5139,26.75,0.0
2009,Wirral,Merseyside,A540,59.2,21754.0
2010,Liverpool,Merseyside,A565,80.5,0.0
2012,Liverpool,Merseyside,A562,96.5,8249.0
2001,Luton,East of England,A505,51.083333333333336,2980.8333333333335
2002,Norfolk,East of England,A143,26.0,14098.125
2003,Norfolk,East of England,A1074,287.75,56940.0
2003,Thurrock,East of England,A282,0.5,0.0
2006,Cambridgeshire,East of England,A1,1.3333333333333333,1155.8333333333333
2006,Suffolk,East of England,A154,160.14285714285714,0.0
2006,Suffolk,East of England,A1384,153.0,0.0
2007,Peterborough,East of England,A1073,4.0,4380.0
2007,Hertfordshire,East of England,A1059,101.0,0.0
2008,Suffolk,East of England,A1308,62.0,11862.5
2008,Hertfordshire,East of England,A1005,125.0,0.0
2010,Hertfordshire,East of England,A4125,64.33333333333333,20440.0
2011,Thurrock,East of England,A1012,82.0,5840.0
2014,Central Bedfordshire,East of England,A418,20.0,0.0
2015,Hertfordshire,East of England,A404,54.6,6497.0
2015,Suffolk,East of England,A146,34.666666666666664,22630.0
2015,Norfolk,East of England,A12,25.75,9398.75
2001,Derby,East Midlands,A608,28.0,10220.0
2003,Nottingham,East Midlands,A6011,205.0,0.0
2004,Leicestershire,East Midlands,A426,24.142857142857142,2867.8571428571427
2006,Leicestershire,East Midlands,A453,8.0,3212.0
2007,Lincolnshire,East Midlands,A46,7.4,15074.5
2009,Nottinghamshire,East Midlands,A46,11.1,2701.0
2009,Derbyshire,East Midlands,A6135,12.333333333333334,6083.333333333333
2009,Northamptonshire,East Midlands,A421,3.0,1095.0
2010,Derbyshire,East Midlands,A619,18.833333333333332,9976.666666666666
2012,Derbyshire,East Midlands,A514,52.42857142857143,9855.0
2013,Nottinghamshire,East Midlands,A631,15.25,9307.5
2013,Lincolnshire,East Midlands,A1137,226.0,47450.0
2013,Derbyshire,East Midlands,A511,40.25,12410.0
2005,Falkirk,Scotland,A706,6.333333333333333,0.0
2002,Oxfordshire,South East,A417,76.27272727272727,9689.09090909091
2003,Oxfordshire,South East,A4144,890.0,120304.0
2007,Oxfordshire,South East,A41,7.0,2798.3333333333335
2011,Milton Keynes,South East,A428,6.5,0.0
2001,East Cheshire,North West,A51,85.25,11543.125
2010,Lancashire,North West,A682,34.86666666666667,9514.333333333334
2012,Lancashire,North West,A679,38.72727272727273,3948.6363636363635
2014,Wigan,North West,A571,23.5,13870.0
