2011,Derby,East Midlands,A38,3871.285714285714,218374.2857142857
2012,Derby,East Midlands,A601,343.6666666666667,0.0
2013,Nottinghamshire,East Midlands,A6520,285.0,0.0
2007,Warwickshire,West Midlands,A47,450.0,0.0
2001,"Rhondda, Cynon, Taff",Wales,A4054,295.6,52122.0
2003,Pembrokeshire,Wales,A477,564.3333333333334,604440.0
2014,Monmouthshire,Wales,A466,222.25,68163.75
2014,Neath Port Talbot,Wales,A4068,81.0,0.0
2001,Hampshire,South East,A323,480.85714285714283,74199.28571428571
2009,Kent,South East,A267,252.5,0.0
2014,Oxfordshire,South East,A338,283.8333333333333,111507.5
2003,Lancashire,North West,A682,418.4,118333.0
2003,Trafford,North West,A5063,611.5,0.0
2004,West Cheshire,North West,A483,1353.0,717225.0
2006,Salford,North West,A577,235.0,0.0
2006,Lancashire,North West,A5106,271.0,197830.0
2009,East Cheshire,North West,A530,302.8,184690.0
2014,Blackpool,North West,M55,385.0,0.0
2015,Oldham,North West,A640,49.5,7665.0
2007,Northumberland,North East,A1172,222.0,0.0
2007,Middlesbrough,North East,A1032,332.6,16936.0
2000,Bexley,London,A209,324.0,0.0
2001,Southwark,London,A3200,919.0,0.0
2001,Barking and Dagenham,London,A12,1726.0,0.0
2004,Barking and Dagenham,London,A123,379.0,94352.5
2004,Hackney,London,A1200,365.0,0.0
2005,Wandsworth,London,A218,516.0,0.0
2006,Westminster,London,A3213,206.5,0.0
2008,Southwark,London,A100,1265.8,0.0
2011,Lambeth,London,A205,957.5,78748.75
2014,Tower Hamlets,London,A13,3321.875,66384.375
2015,Bromley,London,A2015,292.0,0.0
2016,Newham,London,A116,164.0,0.0
2000,St. Helens,Merseyside,M62,10165.0,7555135.0
2003,Essex,East of England,A113,303.7142857142857,131295.7142857143
2012,Essex,East of England,A113,212.57142857142858,84419.28571428571
2016,Cambridgeshire,East of England,A605,685.8333333333334,766013.3333333334
2001,Leicestershire,East Midlands,A4303,1594.6666666666667,223380.0
2001,Nottingham,East Midlands,A609,434.0,137483.33333333334
2003,Nottinghamshire,East Midlands,A6006,488.5,470667.5
2006,Nottingham,East Midlands,A610,857.8571428571429,108196.42857142857
2009,Northamptonshire,East Midlands,A5095,190.8,14819.0
2011,Nottingham,East Midlands,A453,1515.6,210386.0
2012,Derbyshire,East Midlands,A610,768.75,558906.25
2000,Calderdale,Yorkshire and the Humber,A62,2124.0,0.0
2003,Leeds,Yorkshire and the Humber,A657,298.0,131947.5
2003,Calderdale,Yorkshire and the Humber,A647,310.0,113150.0
2005,Barnsley,Yorkshire and the Humber,A616,2010.0,1077626.0
2005,Rotherham,Yorkshire and the Humber,A630,1838.3636363636363,141686.36363636365
2006,Leeds,Yorkshire and the Humber,A65,552.2,334778.0
2006,Bradford,Yorkshire and the Humber,A6033,44.0,64240.0
2007,East Riding of Yorkshire,Yorkshire and the Humber,A1038,163.0,59495.0
2008,"Kingston upon Hull, City of",Yorkshire and the Humber,A1033,1727.5,456980.0
2008,Bradford,Yorkshire and the Humber,A647,365.8888888888889,55196.11111111111
2009,North Yorkshire,Yorkshire and the Humber,A165,312.0,227707.85714285713
2010,Leeds,Yorkshire and the Humber,A6110,830.5,84041.25
2011,Doncaster,Yorkshire and the Humber,A1,11817.0,10164447.0
2012,Wakefield,Yorkshire and the Humber,A656,400.5,0.0
2012,Calderdale,Yorkshire and the Humber,A6139,202.0,0.0
2013,East Riding of Yorkshire,Yorkshire and the Humber,A1079,741.8333333333334,1163741.6666666667
2013,Doncaster,Yorkshire and the Humber,A6182,1529.0,150562.5
2014,Bradford,Yorkshire and the Humber,A6181,336.42857142857144,0.0
2015,North Yorkshire,Yorkshire and the Humber,A687,129.0,141255.0
2000,Staffordshire,West Midlands,A522,417.1818181818182,134983.63636363635
2000,Birmingham,West Midlands,A453,435.0,16894.285714285714
2002,Warwickshire,West Midlands,A51,270.0,197100.0
2002,Shropshire,West Midlands,A51,270.0,0.0
2002,Staffordshire,West Midlands,A500,4465.6,1882013.0
2003,"Herefordshire, County of",West Midlands,A449,736.375,91295.625
2004,Staffordshire,West Midlands,A41,753.5,42978.75
2004,Wolverhampton,West Midlands,A459,122.0,0.0
2005,"Herefordshire, County of",West Midlands,A49,1198.7692307692307,748334.2307692308
2005,Dudley,West Midlands,A4099,392.0,143080.0
2005,Stoke-on-Trent,West Midlands,A5007,383.8333333333333,27557.5
2006,Wolverhampton,West Midlands,A454,1053.0,768690.0
2007,Shropshire,West Midlands,A5191,161.5,58947.5
2008,Sandwell,West Midlands,A4098,239.0,0.0
2011,Warwickshire,West Midlands,A426,1114.888888888889,280887.77777777775
2011,Warwickshire,West Midlands,M69,2745.0,4063301.6666666665
2011,Walsall,West Midlands,A4041,341.0,248930.0
2012,Walsall,West Midlands,A461,923.8,162133.0
2012,Warwickshire,West Midlands,A4254,880.0,152570.0
2013,Coventry,West Midlands,A45,1779.8333333333333,598660.8333333334
2014,Dudley,West Midlands,A4036,912.6666666666666,333123.3333333333
2015,Walsall,West Midlands,A454,1829.4,481654.0
2016,Warwickshire,West Midlands,A4177,378.0,431795.0
2016,Sandwell,West Midlands,A459,457.0,85592.5
2000,Carmarthenshire,Wales,A477,537.5,575057.5
2000,Ceredigion,Wales,A44,303.4,276597.0
2000,Bridgend,Wales,A4064,204.5,191807.5
2001,Wrexham,Wales,A5152,222.33333333333334,14762.222222222223
2001,Wrexham,Wales,A5,1124.0,410260.0
2001,Merthyr Tydfil,Wales,A472,823.5,0.0
2002,Neath Port Talbot,Wales,A48,461.14285714285717,93179.28571428571
2002,Pembrokeshire,Wales,A4219,12.0,4380.0
2004,The Vale of Glamorgan,Wales,A4222,179.33333333333334,36500.0
2004,Isle of Anglesey,Wales,A5,230.21428571428572,46224.642857142855
2004,Powys,Wales,A4077,66.0,48180.0
2005,Conwy,Wales,A548,159.88888888888889,84720.55555555556
2005,Powys,Wales,A487,177.0,78292.5
2005,Wrexham,Wales,A495,421.0,768325.0
2007,"Rhondda, Cynon, Taff",Wales,A4058,421.625,80254.375
2007,Bridgend,Wales,A48,543.4285714285714,126759.28571428571
2008,Pembrokeshire,Wales,A478,213.57142857142858,285273.5714285714
2009,Carmarthenshire,Wales,A486,116.0,127020.0
2009,Blaenau Gwent,Wales,A465,1470.0,726532.5
2010,Bridgend,Wales,A473,476.625,131856.25
2011,Bridgend,Wales,A4061,304.57142857142856,133955.0
2012,Conwy,Wales,A5,159.83333333333334,237250.0
2012,Denbighshire,Wales,A547,260.5,100101.25
2012,Neath Port Talbot,Wales,A483,981.3333333333334,142471.66666666666
2013,Carmarthenshire,Wales,A475,90.66666666666667,0.0
2000,Argyll and Bute,Scotland,A8015,9.0,3285.0
2000,Argyll and Bute,Scotland,A884,32.0,0.0
2002,Scottish Borders,Scotland,A1,1223.5,1170311.6666666667
2002,Argyll and Bute,Scotland,A846,53.6,106653.0
2002,Orkney Islands,Scotland,A960,29.0,29017.5
2002,City of Edinburgh,Scotland,A720,4017.285714285714,1801118.5714285714
2003,Renfrewshire,Scotland,A761,362.8,118771.0
2003,North Lanarkshire,Scotland,A721,482.85714285714283,149389.2857142857
2003,North Ayrshire,Scotland,A841,26.2,45771.0
2005,Scottish Borders,Scotland,A697,217.83333333333334,295285.0
2005,Midlothian,Scotland,A6124,314.0,114610.0
2007,Aberdeenshire,Scotland,A947,381.375,657958.125
2008,Dumfries and Galloway,Scotland,A701,449.0,598704.2857142857
2008,Falkirk,Scotland,A706,76.0,0.0
2011,Highland,Scotland,A87,138.23076923076923,336165.0
2011,Highland,Scotland,A896,49.333333333333336,125560.0
2011,North Ayrshire,Scotland,A735,152.0,0.0
2012,Highland,Scotland,A832,76.0909090909091,277234.0909090909
2015,Perth and Kinross,Scotland,A91,200.33333333333334,132251.66666666666
2016,City of Edinburgh,Scotland,A70,263.0,150836.25
2001,Kent,South East,A289,4010.5,686382.5
2002,Kent,South East,A251,337.6,205057.0
2002,Kent,South East,A292,531.1428571428571,29304.285714285714
2002,West Sussex,South East,A2011,1221.5,373942.5
2002,Hampshire,South East,A325,492.55555555555554,251444.44444444444
2002,Windsor and Maidenhead,South East,M25,15885.0,0.0
2003,Kent,South East,A2050,600.75,107401.25
2003,Oxfordshire,South East,A417,261.09090909090907,241165.45454545456
2004,Oxfordshire,South East,A4144,272.2,54093.0
2005,Medway,South East,A289,2160.3333333333335,774286.6666666666
2005,Buckinghamshire,South East,A505,965.0,0.0
2006,Surrey,South East,A281,660.75,478697.5
2007,Surrey,South East,A31,1179.8181818181818,392275.45454545453
2007,Milton Keynes,South East,A428,481.5,244732.5
2007,Bracknell Forest,South East,A3095,426.2,68401.0
2008,Southampton,South East,M271,5671.0,0.0
2008,Buckinghamshire,South East,A4156,189.0,0.0
2009,West Sussex,South East,A2004,200.25,33306.25
2009,Milton Keynes,South East,A428,372.0,163702.5
2009,West Berkshire,South East,A329,152.2,62707.0
2010,Oxfordshire,South East,A4421,808.3333333333334,650430.0
2011,Surrey,South East,A242,94.0,34310.0
2012,West Sussex,South East,A281,289.3333333333333,139734.16666666666
2012,East Sussex,South East,A2100,274.0,220095.0
2013,Brighton and Hove,South East,A27,2203.6,811103.0
2013,Bracknell Forest,South East,M4,6647.0,0.0
2013,Kent,South East,A2500,643.0,704085.0
2015,Surrey,South East,A2003,165.0,0.0
2015,Milton Keynes,South East,A4146,1387.75,356057.5
2000,West Cheshire,North West,A41,1065.8461538461538,543709.6153846154
2000,Lancashire,North West,A682,433.2,184592.66666666666
2000,East Cheshire,North West,A49,721.0,762120.0
2000,Wigan,North West,A5082,317.5,0.0
2001,Manchester,North West,A5103,1193.8,74679.0
2001,Stockport,North West,A6017,509.0,0.0
2002,Manchester,North West,A5184,140.0,0.0
2002,Rochdale,North West,A663,666.0,0.0
2004,Bolton,North West,A575,421.3333333333333,0.0
2005,Bolton,North West,A575,424.6666666666667,0.0
2005,Cumbria,North West,A5271,122.5,21352.5
2007,West Cheshire,North West,A41,755.3076923076923,565750.0
2008,Cumbria,North West,A66,1611.5333333333333,2517113.0
2008,Cumbria,North West,A6071,414.0,1026562.5
2008,Blackburn with Darwen,North West,A678,1305.0,0.0
2008,Trafford,North West,A5181,428.5,117530.0
2009,Warrington,North West,A579,1028.0,375220.0
2010,Lancashire,North West,A680,380.27272727272725,95663.18181818182
2010,Manchester,North West,A635,1069.8333333333333,47754.166666666664
2010,Stockport,North West,A6017,532.0,0.0
2011,Salford,North West,A6010,348.0,0.0
2013,Blackburn with Darwen,North West,A666,593.0,194423.33333333334
2013,Oldham,North West,A671,215.25,22356.25
2013,Oldham,North West,A672,245.33333333333334,148920.0
2013,Oldham,North West,A6104,475.4,21389.0
2013,Lancashire,North West,A601M,1033.0,0.0
2014,East Cheshire,North West,A500,1176.7142857142858,463862.85714285716
2015,Manchester,North West,A6010,389.85714285714283,33371.42857142857
2015,Cumbria,North West,A5091,31.0,56575.0
2015,Lancashire,North West,A5068,934.0,340910.0
2015,Wigan,North West,A5209,566.0,0.0
2000,Sunderland,North East,A183,375.57142857142856,25654.285714285714
2000,Middlesbrough,North East,A19,6377.0,1105676.25
2003,Durham,North East,A694,122.5,83950.0
2004,Hartlepool,North East,A1049,228.0,35952.5
2004,Stockton-on-Tees,North East,A67,328.75,153938.75
2005,Sunderland,North East,A1290,207.75,28470.0
2005,Redcar and Cleveland,North East,A66,2796.0,2041080.0
2007,Hartlepool,North East,A1086,157.5,0.0
2008,Durham,North East,A692,557.6666666666666,101713.33333333333
2010,Gateshead,North East,A167,626.5714285714286,47919.28571428572
2010,Middlesbrough,North East,A1085,242.0,0.0
2010,Hartlepool,North East,A179,596.6,124538.0
2011,Redcar and Cleveland,North East,A66,2195.0,1602350.0
2012,Middlesbrough,North East,A178,36.0,13140.0
2013,Redcar and Cleveland,North East,A171,351.6,405296.0
2015,Durham,North East,A183,342.0,124830.0
2015,Sunderland,North East,A1(M),1112.0,0.0
2000,Richmond upon Thames,London,A316,1054.8333333333333,279529.1666666667
2001,Barnet,London,A109,338.0,123370.0
2002,Harrow,London,A4140,308.5,212065.0
2002,Hounslow,London,A244,542.0,82855.0
2003,Hammersmith and Fulham,London,A4020,411.0,0.0
2003,Camden,London,A5201,493.0,0.0
2004,Richmond upon Thames,London,A3008,114.0,0.0
2005,Haringey,London,A103,486.4,0.0
2005,Hackney,London,A105,609.0,112602.5
2005,Barking and Dagenham,London,A1083,482.0,175930.0
2006,Redbridge,London,A11,339.0,57670.0
2006,Wandsworth,London,A205,871.2,82125.0
2007,Westminster,London,A4205,235.0,0.0
2008,Hammersmith and Fulham,London,A217,1681.0,0.0
2009,Islington,London,A401,365.0,0.0
2009,Tower Hamlets,London,A1203,2682.6,226154.0
2009,Harrow,London,A5,506.3333333333333,0.0
2010,Waltham Forest,London,A112,420.7,34967.0
2010,Bromley,London,A224,423.25,137605.0
2011,Enfield,London,A1010,427.0,110595.0
2012,Westminster,London,A3212,1128.5,0.0
2012,Hillingdon,London,A4180,848.5,139855.83333333334
2012,Tower Hamlets,London,A1261,2755.3333333333335,0.0
2013,Hillingdon,London,M4,3564.75,1017346.25
2013,Westminster,London,A4209,513.0,0.0
2014,Waltham Forest,London,A110,437.0,0.0
2014,Camden,London,A5205,803.0,0.0
2014,Barnet,London,A5135,673.0,0.0
2015,Brent,London,A407,560.6666666666666,86018.33333333333
2015,Camden,London,A501,2195.6,0.0
2000,Liverpool,Merseyside,A5050,228.5,0.0
2001,Liverpool,Merseyside,A506,835.0,304775.0
2004,Sefton,Merseyside,A565,1151.2857142857142,189435.0
2005,Liverpool,Merseyside,A580,811.8461538461538,145129.61538461538
2006,Wirral,Merseyside,A5030,214.0,27740.0
2006,Wirral,Merseyside,A5139,930.75,0.0
2009,Wirral,Merseyside,A540,178.6,56648.0
2010,Liverpool,Merseyside,A565,649.5,0.0
2012,Liverpool,Merseyside,A562,329.3,16133.0
2001,Luton,East of England,A505,866.9166666666666,67372.91666666667
2002,Norfolk,East of England,A143,645.5,849628.75
2003,Norfolk,East of England,A1074,666.0,189435.0
2003,Thurrock,East of England,A282,15684.0,0.0
2006,Cambridgeshire,East of England,A1,5147.0,2607955.4166666665
2006,Suffolk,East of England,A154,667.5714285714286,0.0
2006,Suffolk,East of England,A1384,69.0,0.0
2007,Peterborough,East of England,A1073,1062.0,1162890.0
2007,Hertfordshire,East of England,A1059,127.0,0.0
2008,Suffolk,East of England,A1308,269.5,51282.5
2008,Hertfordshire,East of England,A1005,611.0,0.0
2010,Hertfordshire,East of England,A4125,283.0,67890.0
